location,id,IdLugar,Nombre,Descripcion,Direccion,Municipio,Estado,Facebook,homepage,Latitud,Longitud,websitecontact,Categoria,Genero,Fecha,Hora,Lugar
México,g5v8zpiniqsad,KovZpZA7AJ6A,Bronco,"Bajo la producción de Hugo Mejuto, el exitoso grupo ""BRONCO"", regresa a la CDMX para presentarse vía presencial el próximo Sábado 26 de junio en el ""Salón La Maraka"".","Mitla #410 esq. Eje 5 Sur Eugenia, Col. Narvarte",México,Distrito Federal,[{'url': 'https://www.facebook.com/BroncoQc'}],null,19.3865108,-99.1631775,https://www.ticketmaster.com.mx/bronco-mexico-distrito-federal-06-26-2021/event/14005ACAA86B117B,Music,Latin,2021-06-26,20:00:00,La Maraka
Mexico,g5v8zpij9wexn,KovZpZA6EkIA,Daniel Vadillo Trío presenta  Sin Lugar ,"Presentación de la primera producción discográfica de Daniel Vadillo Trío. Acompañado de Aarón Cruz e Hiram Griss, Daniel presenta una colección de temas originales a la que tituló, ""Sin Lugar"". La música de Daniel pertenece a todas partes y a ninguna, una ambigüedad que no se traduce en una falta de identidad, sino que nos muestra cómo es posible crear figuras con contornos flexibles y traspasar fronteras, cómo nuestras consignas, nuestros gustos, nuestros recuerdos y nuestros dolores son inevitablemente móviles. El concierto contará con la participación de figuras destacadas de la escena de Jazz Mexicano como Jenny Beaujean, Diego Franco, Daniel Torres, Alan Fajardo y Manuel Huízar.","Donceles #36, Col. Centro Historico",Mexico,Distrito Federal,null,null,19.4366936,-99.1394375,https://www.ticketmaster.com.mx/daniel-vadillo-trio-presenta-sin-lugar-mexico-distrito-federal-06-27-2021/event/14005A8997C82FAA,Music,Jazz,2021-06-27,18:00:00,Teatro de la Ciudad Esperanza Iris
Mexico,g5v8zpipm0nqt,KovZpZA6EkIA,Karina Galicia : Cancionero del Nuevo Milenio,"Karina Galicia presenta su primer disco de larga duración: Cancionero del Nuevo Milenio. Una experiencia musical de R&B, soul jazz y cancio'n de autor mexicana que retratan las distintas situaciones y problema'ticas a las cuales se enfrentan los nuevos adultos en su proceso por adaptarse a un mundo cambiante y vertiginoso. Es necesario crear nuevas canciones que retraten los contrastes de este nueva realidad, casi como si fuera un nuevo milenio.","Donceles #36, Col. Centro Historico",Mexico,Distrito Federal,null,null,19.4366936,-99.1394375,https://www.ticketmaster.com.mx/karina-galicia-cancionero-del-nuevo-milenio-mexico-distrito-federal-07-03-2021/event/14005A85AE9236A9,Music,Other,2021-07-03,19:00:00,Teatro de la Ciudad Esperanza Iris
Mexico,g5v8zpnuph79t,KovZpZA6EkIA,Homenaje a Chava Flores,"Para festejar el Natalicio 100 del compositor Salvador Flores Rivera, mejor conocido como ""Chava Flores"", durante este 2020 se realizarán diversos homenajes para honrar su memoria. El grupo Solistas Ensamble de Bellas Artes se une a ellos mediante un gran concierto, donde se interpretará lo más representativo de su legado musical, en uno de los escenarios culturales más importantes de la capital, el Teatro de la Ciudad ""Esperanza Iris"". Los esperamos el próximo domingo 26 de abril a las 18:00 h. para cantar y compartir juntos una tarde mágica, porque, como bien lo dijo Chava Flores: ""Cuando un pueblo canta, el espíritu vibra y se llena de paz y esperanza"".","Donceles #36, Col. Centro Historico",Mexico,Distrito Federal,null,null,19.4366936,-99.1394375,https://www.ticketmaster.com.mx/homenaje-a-chava-flores-mexico-distrito-federal-07-04-2021/event/14005AAD966C45E9,Music,R&B,2021-07-04,18:00:00,Teatro de la Ciudad Esperanza Iris
México,1afza-sgkerisq9,KovZpZAd1vJA,Somos Latinos Flow,"Como parte de su World Tour (Raiz no Rama) Ivy Queen (La Reyna, La Potra, La Caballota, La Queen) Tocará tierras aztecas en el mes de Septiembre en el Somos Latinos Flow junto a Franco el Gorila, Jamby el Favo, D.R. Music. Michael G, Bellakath, Osley, Mauricio Zendejas, DJ ESLI Animador Rubix La Voz. Donde se combinará Old School reggaetón con los nuevos exponentes del genero urbano, será una noche explosiva de donde Puerto Rico, Colombia y México se unen en un solo Concepto... Somos Latinos Flow en el Centro de Convenciones Tlatelolco.",Eje 2 norte Manuel González #171,México,Distrito Federal,null,null,19.455788,-99.140153,https://www.ticketmaster.com.mx/somos-latinos-flow-mexico-distrito-federal-10-16-2021/event/14005873AFA33697,Music,Latin,2021-10-16,21:00:00,Centro de Convenciones Tlatelolco
México,g5v8zpilsv0o9,KovZpZAd1vJA,Festival Internacional de Salsa Somos Latinos 2021,"Somos Latinos presenta La alineación perfecta de la salsa en este año conformada por : Tony Vega, Norbert, Michel el Buenon, Hildemaro, Viti Ruíz, Mickey Taveras.",Eje 2 norte Manuel González #171,México,Distrito Federal,null,null,19.455788,-99.140153,https://www.ticketmaster.com.mx/festival-internacional-de-salsa-somos-latinos-mexico-distrito-federal-11-19-2021/event/14005ACAF3D24457,Music,Other,2021-11-19,20:30:00,Centro de Convenciones Tlatelolco
Estado de México,g5v8zpthl97xz,KovZpZAEvAnA,Nicho Hinojosa,"Amor Vivo Tour. Leonel Garcia considerado uno de los más importantes cantautores de Latinoamérica, se presentará en vivo en la ciudad. Han pasado más de cinco años desde su última presentación en solitario, nos trae un show con un recorrido musical pasando por toda su discografía y canciones que han sido éxitos en voces de otros cantantes, además de presentar una experiencia visual extraordinaria acompañado de su banda e invitados especiales.","Av. Jesús del Monte #41,  ",Estado de México,Estado de México,null,[{'url': 'http://www.nichohinojosa.com/'}],19.3770504,-99.2959213,https://www.ticketmaster.com.mx/nicho-hinojosa-estado-de-mexico-estado-de-mexico-06-19-2021/event/14005A96DF5C4880,Music,Latin,2021-06-19,21:00:00,Teatro del Parque Interlomas
Mexico,1afza07gkddxear,KovZpZA6teaA,Myriam Montemayor,"Concierto de la cantante Myriam Montemayor donde interpretará temas de sus discos ""UNA MUJER"" y ""CAMBIO DE PIEL"". Dos discos que han marcado su carrera y que están dentro del gusto de su público. Han pasado 18 años desde que Myriam se coronó como la ganadora de la primera generación de La Academia, este día lo celebraremos con un concierto lleno de temas de amor y desamor en el que, sin duda alguna, el público cantará cada canción en esta noche tan especial.",Puente de Xoco puerta A,Mexico,Distrito Federal,null,null,19.361737,-99.166137,https://www.ticketmaster.com.mx/myriam-montemayor-mexico-distrito-federal-12-11-2021/event/14005904FB88226F,Music,Ballads/Romantic,2021-12-11,21:00:00,El Cantoral 
Mexico,1av8zpdgkytt-kz,KovZpZA6teaA,"NY Jazz All Stars 2020, Charles Turner Quartet","El vocalista Charles Turner, ganador en 2014 del 1st Annual Duke Ellington Vocal Competition en Nueva York, ha tomado la escena del jazz como un verdadero torbellino. En 2011, se mudó a la ciudad de Nueva York donde ha tocado en importantes sitios de jazz: Dizzy's Club Coca Cola en el Jazz at Lincoln Center, Birdland, Smoke y el legendario Minton's Playhouse en Harlem, así como en foros internacionales: Sunside Sunset en París, Sala Clamores en Madrid, Pizza Express Jazz Club en Londres y muchos más, desde Corea del Sur hasta en la ciudad de Wellington, capital de Nueva Zelanda. La pasión de Turner por llevar el swing y el jazz a las audiencias de todas las generaciones y distintas procedencias continúa mediante su nueva banda y proyecto Charles Turner & Uptown Swing cuyo propósito es acercar a los amantes y bailarines de todo el mundo el swing y el espíritu de Harlem.",Puente de Xoco puerta A,Mexico,Distrito Federal,null,null,19.361737,-99.166137,https://www.ticketmaster.com.mx/ny-jazz-all-stars-2020-charles-mexico-distrito-federal-02-13-2022/event/1400583C29FE1180,Music,Jazz,2022-02-13,20:30:00,El Cantoral 
Mexico,1av8zpaxe8szd88e,KovZpZA6teaA,"Bohemia 62: Carlos Lara, Jesús Monárrez, Lynda Thomas","En 2012 se crea el ciclo La Bohemia con el propósito de dar a conocer el rostro del autor al público que ha cantado y ha hecho propias sus canciones. La audiencia comparte emociones, historias, anécdotas y vivencias que han sido fuente de inspiración para los compositores, dando como resultado un acercamiento al alma del autor. En esta ocasión La Bohemia presenta las obras musicales de Carlos Lara, Jesús Monárrez y Lynda Thomas, interpretadas por ellos mismos.",Puente de Xoco puerta A,Mexico,Distrito Federal,null,null,19.361737,-99.166137,https://www.ticketmaster.com.mx/bohemia-62-carlos-lara-jesus-monarrez-mexico-distrito-federal-05-29-2022/event/1400585882431FF1,Music,Other,2022-05-29,21:00:00,El Cantoral 
México,1afzaqjgkepyjvr,KovZ917A8z0,"Nicho Hinojosa, Bohemia Descarada, comida show, Celebrando a Mamá","Gracias al éxito en la presentación anterior regresa a Foro Viena, Nicho Hinojosa. Ven a celebrar a mamá este 10 de mayo a Foro Viena con una comida show, Nicho Hinojosa y su bohemia descarada. Cantante bohemio con mas de 30 años de trayectoria, vocalista de la agrupación wi-on y en esta presentación mostrara, junto con Omar Maldonado y José Luis Winder parte de lo 5 proyectos que han grabado juntos,y claro,sin faltar las interpretaciones que lo dieron a conocer.",Avenida Centenario 159,México,Distrito Federal,null,[{'url': 'http://www.nichohinojosa.com/'}],19.35677,-99.163341,https://www.ticketmaster.com.mx/nicho-hinojosa-bohemia-descarada-comida-show-mexico-distrito-federal-05-10-2022/event/14005766A5C2606F,Music,Latin,2022-05-10,15:30:00,Foro Viena
Streaming,16v8zpp0zg7wenn,KovZ917A0T7,Caifanes Streaming,"Caifanes ha vivido intensa y apasionadamente su camino desde 1986. La evolución y los cambios siempre han sido y seguirán siendo parte de su historia, pero sus constantes permanecen: la música y la entrañable magia que varias generaciones comparten y llevan tatuadas en el corazón. Para los jóvenes su música es nueva; para los mayores, esas canciones son ya parte de la banda sonora de sus vidas. La pasión y entrega con la que escuchan y unen sus voces con la banda permanecen intactas y más fuertes que nunca. Caifanes es una banda que creó su propio espacio, un lugar donde la pasión y libertad absoluta siempre han sido imprescindibles.",Av. Río Churubusco y Añil s/n,Streaming,Distrito Federal,null,[{'url': 'http://www.caifanes.com.mx/'}],19.4027605,-99.0998402,https://tl.ticketmaster.com.mx/products/irrepetible-caifanes-streaming-2,Music,Latin,2021-06-17,20:30:00,Eventos en Streaming
Streaming,g5v8zplfkmj52,KovZ917A0T7,Fito Paez un hombre con un piano Streaming,null,Av. Río Churubusco y Añil s/n,Streaming,Distrito Federal,[{'url': 'https://www.facebook.com/fitopaez'}],null,19.4027605,-99.0998402,https://tl.ticketmaster.com.mx/products/fito-paez-un-hombre-con-un-piano-streaming,Music,Latin,2021-06-18,20:30:00,Eventos en Streaming
Streaming,g5v8zpi6ybpmy,KovZ917A0T7,Noche de Estrellas con ellos Streaming,"Noche de estrellas es mucho más que un concierto; es una experiencia musical en el que las mejores voces del teatro saltan de los escenarios para hacer suyos los éxitos radiofónicos y darles una interpretación nunca antes escuchada, y con la intimidad de un evento acústico que conecta sentimientos, vivencias, emociones, diversión…",Av. Río Churubusco y Añil s/n,Streaming,Distrito Federal,null,null,19.4027605,-99.0998402,https://tl.ticketmaster.com.mx/products/noche-de-estrellas-con-ellos-streaming,Music,Other,2021-07-03,20:30:00,Eventos en Streaming
México,16fzaro0vza87v82,KovZpZA77t6A,Marc Anthony,"Aunque es de descendencia puertorriqueña, Marco Antonio Muñiz Rivera nació en Nueva York en 1968. Desde muy joven se dedicó a la música, hasta que en 1993 logró popularidad en el mundo de la salsa gracias a su versión del tema de Juan Gabriel Hasta que te conocí; así, Marc se convirtió en ""el rey de la salsa"". Desde entonces, ha lanzado 13 álbumes de estudio y ha vendido 11 millones de copias que lo convierten en el artista de salsa más popular a nivel mundial. El cantante ha realizado colaboraciones con La India, Jennifer Lopez, Ricardo Arjona, Gente de Zona, Alejandro Sanz, Maluma, entre otros artistas internacionales. También ha participado en películas y ha sido compositor y cantante en diferentes agrupaciones. Asimismo, ha ganado dos premios GRAMMY®: uno a Mejor Actuación Latino Tropical y otro por Mejor Álbum Pop Latino.",Av. Río Churubusco y Añil s/n,México,Distrito Federal,[{'url': 'https://www.facebook.com/officialmarcanthony'}],[{'url': 'http://www.marcanthonyonline.com/'}],19.4015408,-99.0980606,https://www.ticketmaster.com.mx/marc-anthony-mexico-distrito-federal-12-10-2021/event/14005791901F30FE,Music,Latin,2021-12-10,20:30:00,Palacio de los Deportes
México,16fzaro0pzau7e57,KovZpZA77t6A,Marc Anthony,"Aunque es de descendencia puertorriqueña, Marco Antonio Muñiz Rivera nació en Nueva York en 1968. Desde muy joven se dedicó a la música, hasta que en 1993 logró popularidad en el mundo de la salsa gracias a su versión del tema de Juan Gabriel Hasta que te conocí; así, Marc se convirtió en ""el rey de la salsa"". Desde entonces, ha lanzado 13 álbumes de estudio y ha vendido 11 millones de copias que lo convierten en el artista de salsa más popular a nivel mundial. El cantante ha realizado colaboraciones con La India, Jennifer Lopez, Ricardo Arjona, Gente de Zona, Alejandro Sanz, Maluma, entre otros artistas internacionales. También ha participado en películas y ha sido compositor y cantante en diferentes agrupaciones. Asimismo, ha ganado dos premios GRAMMY®: uno a Mejor Actuación Latino Tropical y otro por Mejor Álbum Pop Latino.",Av. Río Churubusco y Añil s/n,México,Distrito Federal,[{'url': 'https://www.facebook.com/officialmarcanthony'}],[{'url': 'http://www.marcanthonyonline.com/'}],19.4015408,-99.0980606,https://www.ticketmaster.com.mx/marc-anthony-mexico-distrito-federal-12-11-2021/event/14005791916C31A3,Music,Latin,2021-12-11,20:00:00,Palacio de los Deportes
México,1afza-6gkdb2ccj,KovZpZAd1IaA,Panteon Rococo General A Y B,"Panteón Rococó lo conforman 8 músicos: Monel y Gorri en las guitarras, Darío en el bajo, Tanis en las percusiones, Missael en el saxofón, Paco Barajas en el trombón, Felipe Bustamante en el teclado y en la voz principal Dr. Shenka. 8 almas entrelazadas por innumerables momentos que sustentan a la banda que hoy representan, una de las agrupaciones mexicanas más grandes y consolidadas del rock nacional, con 9 producciones discográficas, más de 20 giras al viejo continente y Estados Unidos, y vendedores no solo de caricias, sino de discos cuya música trasciende fronteras. El Cuarto del Siglo está en la memoria de todos los que somos o fuimos jóvenes, cuando entre cuatro paredes delimitamos un espacio propio y lo hicimos respetar a pesar de que golpearan la puerta. En esa habitación, reímos, lloramos, iniciamos el amor, leímos, conversamos, soñamos y sobre todo oímos música a todo volumen. Es fácil recordarlo, ahí está El Cuarto del Siglo y ahí estuvimos todos alguna vez.",Viaducto Piedad y Río Churubusco s/n Cd. Deportiva,México,Distrito Federal,null,null,19.405199,-99.095618,https://www.ticketmaster.com.mx/panteon-rococo-general-a-y-b-mexico-distrito-federal-12-10-2021/event/14005847FA3EDB66,Music,Latin,2021-12-10,20:30:00,Foro Sol
México,g5v8zpn61oaof,KovZpZAJkdkA,Puras Cosas Maravillosas,"Tienes siete años. Tu mamá está en el hospital. Tu papá dice que ella hizo algo estúpido. A ella le cuesta trabajo ser feliz. Entonces tú empiezas a hacer una lista de todas las cosas maravillosas que hay en el mundo, todo por lo que vale la pena vivir. La dejas sobre su almohada y sabes que la leyó porque corrigió la ortografía. La lista tendrá vida propia en una obra sobre lo que somos capaces de hacer por los que amamos.",Calle Lucerna. No. 64 Esquina con calle Milán,México,Distrito Federal,null,null,19.42995,-99.156697,https://www.ticketmaster.com.mx/puras-cosas-maravillosas-mexico-distrito-federal-06-15-2021/event/14005AA1CA805448,Arts & Theatre,Comedy,2021-06-15,20:00:00,Teatro Milán
